"","Species","Treatment","Treatment.number","Seed.production","Family"
"56","SOME","Morning glory",1,466,"Convolvulaceae"
"57","SOME","Morning glory",1,469,"Convolvulaceae"
"58","SOME","Morning glory",0,0,"Convolvulaceae"
"59","SOME","Morning glory",1,499,"Convolvulaceae"
"60","SOME","Morning glory",1,722,"Convolvulaceae"
"61","SOME","Capsicum",0,0,"Solanaceae"
"62","SOME","Capsicum",1,243,"Solanaceae"
"63","SOME","Capsicum",0,0,"Solanaceae"
"64","SOME","Capsicum",1,323,"Solanaceae"
"65","SOME","Capsicum",1,472,"Solanaceae"
"66","SOME","Capsicum",1,337,"Solanaceae"
"67","SOME","Capsicum",1,12,"Solanaceae"
"68","SOME","Capsicum",1,512,"Solanaceae"
"69","SOME","Capsicum",1,355,"Solanaceae"
"70","SOME","Capsicum",1,8,"Solanaceae"
"71","SOME","Petunia",1,477,"Solanaceae"
"72","SOME","Petunia",1,608,"Solanaceae"
"73","SOME","Petunia",1,196,"Solanaceae"
"74","SOME","Petunia",1,210,"Solanaceae"
"75","SOME","Petunia",1,347,"Solanaceae"
"76","SOME","Petunia",1,540,"Solanaceae"
"77","SOME","Petunia",1,1104,"Solanaceae"
"78","SOME","Petunia",0,0,"Solanaceae"
"79","SOME","Petunia",1,868,"Solanaceae"
"80","SOME","Petunia",0,0,"Solanaceae"
"81","SOME","Tomato",0,0,"Solanaceae"
"82","SOME","Tomato",1,255,"Solanaceae"
"83","SOME","Tomato",1,355,"Solanaceae"
"84","SOME","Tomato",1,252,"Solanaceae"
"85","SOME","Tomato",1,350,"Solanaceae"
"86","SOME","Tomato",1,633,"Solanaceae"
"87","SOME","Tomato",1,581,"Solanaceae"
"88","SOME","Tomato",1,454,"Solanaceae"
"89","SOME","Tomato",1,805,"Solanaceae"
"90","SOME","Tomato",1,686,"Solanaceae"
"91","SOME","Eggplant",1,NA,"Solanaceae"
"92","SOME","Eggplant",2,NA,"Solanaceae"
"93","SOME","Eggplant",3,NA,"Solanaceae"
"94","SOME","Eggplant",4,NA,"Solanaceae"
"95","SOME","Eggplant",5,NA,"Solanaceae"
"96","SOME","Eggplant",6,NA,"Solanaceae"
"97","SOME","Eggplant",7,NA,"Solanaceae"
"98","SOME","Eggplant",8,NA,"Solanaceae"
"99","SOME","Eggplant",9,NA,"Solanaceae"
"100","SOME","Eggplant",10,NA,"Solanaceae"
"101","SOME","Cross",1,231,"other"
"102","SOME","Cross",1,676,"other"
"103","SOME","Cross",1,741,"other"
"104","SOME","Cross",1,524,"other"
"105","SOME","Cross",1,370,"other"
"106","SOME","Cross",1,409,"other"
"107","SOME","Cross",1,629,"other"
"108","SOME","Cross",1,805,"other"
"109","SOME","Cross",1,803,"other"
"110","SOME","Cross",1,920,"other"
"111","SOME","Self",1,718,"other"
"112","SOME","Self",1,753,"other"
"113","SOME","Self",1,1026,"other"
"114","SOME","Self",1,914,"other"
"115","SOME","Self",1,479,"other"
"116","SOME","Self",1,499,"other"
"117","SOME","Self",1,570,"other"
"118","SOME","Self",1,599,"other"
"119","SOME","Self",1,1720,"other"
"120","SOME","Self",1,1607,"other"
"121","SOME","Control",0,0,"other"
"122","SOME","Control",0,0,"other"
"123","SOME","Control",0,0,"other"
"124","SOME","Control",0,0,"other"
"125","SOME","Control",0,0,"other"
"126","SOME","Control",0,0,"other"
"127","SOME","Control",0,0,"other"
"128","SOME","Control",0,0,"other"
"129","SOME","Control",0,0,"other"
"130","SOME","Control",0,0,"other"
"131","SOME","Flower control",1,844,"other"
"132","SOME","Flower control",1,552,"other"
"133","SOME","Flower control",1,85,"other"
"134","SOME","Flower control",1,376,"other"
"135","SOME","Flower control",0,0,"other"
"136","SOME","Flower control",1,308,"other"
"137","SOME","Flower control",0,0,"other"
"138","SOME","Flower control",0,0,"other"
"139","SOME","Flower control",0,0,"other"
"140","SOME","Flower control",1,13,"other"
